"Comparison","Difference","p-value","CI-Low","CI-High","p-value","CI-Low","CI-High"
"MRL/MpJfluoxetine - MA/MyJcontrol","-0.895645310220561","0.188418667801304","-2.18129780619246","0.390007185751336","0.235590267944078","-2.29901476087305","0.507724140431928"
"NOD/ShiLtJcontrol - MA/MyJcontrol","0.28668708458051","0.7067731942263","-0.902534506118651","1.47590867527967","0.745532557477837","-1.02649665971419","1.59987082887521"
"NOD/ShiLtJfluoxetine - MA/MyJcontrol","0.141990807936044","0.865621598539846","-1.04723078276312","1.3312123986352","0.883951134916785","-1.17119293635865","1.45517455223074"
"NOR/LtJcontrol - MA/MyJcontrol","0.138925855629639","0.880751747545516","-1.14672664034226","1.42457835160154","0.895707813467783","-1.26444359502285","1.54229530628213"
"NOR/LtJfluoxetine - MA/MyJcontrol","0.224851746282749","0.762819487521375","-0.905579179643946","1.35528267220944","0.797289813169982","-1.03397510817239","1.48367860073789"
"NZB/BlNJcontrol - MA/MyJcontrol","-1.80656671660353","0.00162942314434505","-2.99578830730269","-0.617345125904373","0.00453626360690963","-3.11975046089823","-0.493382972308835"
"NZB/BlNJfluoxetine - MA/MyJcontrol","-2.92462188982485","1.54172134514634e-7","-4.11384348052401","-1.73540029912569","0.00000220469806993384","-4.23780563411955","-1.61143814553015"
"NZW/LacJcontrol - MA/MyJcontrol","-0.653103115217455","0.344730868851942","-1.90036924197772","0.594163011542807","0.39956958541281","-2.02043269239513","0.714226461960224"
"NZW/LacJfluoxetine - MA/MyJcontrol","-0.723830534386767","0.285355217825663","-1.97109666114703","0.523435592373495","0.339391370877454","-2.09116011156445","0.643499042790912"
"P/Jcontrol - MA/MyJcontrol","-0.25907500481996","0.752554500477673","-1.50634113158022","0.988191121940302","0.783000619105448","-1.62640458199764","1.10825457235772"
"P/Jfluoxetine - MA/MyJcontrol","-1.23459264439574","0.040677728839089","-2.4238142350949","-0.0453710536965772","0.0677889196681043","-2.54777638869044","0.0785910998989607"
"PL/Jcontrol - MA/MyJcontrol","-0.713315922372018","0.255609177259814","-1.88002655148838","0.453394706744346","0.314401354867568","-2.00562505241548","0.578993207671439"
"PL/Jfluoxetine - MA/MyJcontrol","-0.974282073478285","0.107808544615312","-2.14099270259465","0.192428555638079","0.153571698516838","-2.26659120352174","0.318027056565172"
"RIIIS/Jcontrol - MA/MyJcontrol","-0.735741638329496","0.275326445470958","-1.98300776508976","0.511524488430766","0.329183871632653","-2.10307121550717","0.631587938848182"
"RIIIS/Jfluoxetine - MA/MyJcontrol","-0.603576029115175","0.351764216955689","-1.77028665823154","0.56313460000119","0.412406507767782","-1.89588515915863","0.688733100928283"
"SJL/Jcontrol - MA/MyJcontrol","-0.235677488808805","0.763580863030998","-1.42489907950797","0.953544101890356","0.796248665089919","-1.5488612331035","1.07750625548589"
"SJL/Jfluoxetine - MA/MyJcontrol","-2.92942540347548","1.46995259898679e-7","-4.11864699417464","-1.74020381277632","0.00000212987602388193","-4.24260914777018","-1.61624165918078"
"SM/Jcontrol - MA/MyJcontrol","-0.725885187224546","0.300299390842121","-2.01153768319644","0.55976730874735","0.352367379160763","-2.12925463787704","0.677484263427943"
"SM/Jfluoxetine - MA/MyJcontrol","-1.92310546588371","0.0013594042147115","-3.17037159264397","-0.67583933912345","0.00356973633893952","-3.29043504306139","-0.555775888706034"
"SWR/Jcontrol - MA/MyJcontrol","-0.427257649857991","0.530472912669405","-1.59396827897436","0.739452979258373","0.582841288806177","-1.71956677990145","0.865051480185466"
"SWR/Jfluoxetine - MA/MyJcontrol","-0.295898335820973","0.688413823539699","-1.46260896493734","0.870812293295391","0.727688316440005","-1.58820746586443","0.996410794222484"
"MRL/MpJcontrol - MA/MyJfluoxetine","0.615637831964287","0.351587646005813","-0.573583758734873","1.80485942266345","0.410421792594905","-0.697545912330411","1.92882157625899"
"MRL/MpJfluoxetine - MA/MyJfluoxetine","-0.0229016121167973","0.983893848674272","-1.30855410808869","1.2627508838551","0.986158702488927","-1.42627106276929","1.38046783853569"
"NOD/ShiLtJcontrol - MA/MyJfluoxetine","1.15943078268427","0.0570235110201391","-0.0297908080148874","2.34865237338343","0.0896670066070116","-0.153752961610425","2.47261452697897"
"NOD/ShiLtJfluoxetine - MA/MyJfluoxetine","1.01473450603981","0.0997222865255968","-0.174487084659353","2.20395609673897","0.143106998700017","-0.298449238254891","2.32791825033451"
"NOR/LtJcontrol - MA/MyJfluoxetine","1.0116695537334","0.131902690064741","-0.273982942238494","2.2973220497053","0.173985576341899","-0.391699896919086","2.41503900438589"
"NOR/LtJfluoxetine - MA/MyJfluoxetine","1.09759544438651","0.0580436467325123","-0.0328354815401826","2.22802637031321","0.093875069191513","-0.161231410068626","2.35642229884165"
"NZB/BlNJcontrol - MA/MyJfluoxetine","-0.93382301849977","0.132588602687574","-2.12304460919893","0.255398572199391","0.180991162624475","-2.24700676279447","0.379360725794929"
"NZB/BlNJfluoxetine - MA/MyJfluoxetine","-2.05187819172109","0.000294954092631277","-3.24109978242025","-0.862656601021925","0.0010865095249043","-3.36506193601578","-0.738694447426387"
"NZW/LacJcontrol - MA/MyJfluoxetine","0.219640582886309","0.793488434919476","-1.02762554387395","1.46690670964657","0.818473358086973","-1.14768899429137","1.58697016006399"
"NZW/LacJfluoxetine - MA/MyJfluoxetine","0.148913163716997","0.865621598539846","-1.09835296304327","1.39617929047726","0.883951134916785","-1.21841641346068","1.51624274089468"
"P/Jcontrol - MA/MyJfluoxetine","0.613668693283804","0.378746668211889","-0.633597433476458","1.86093482004407","0.433101039916315","-0.753660883893875","1.98099827046148"
"P/Jfluoxetine - MA/MyJfluoxetine","-0.361848946291974","0.614296745687218","-1.55107053699113","0.827372644407186","0.659197455481484","-1.67503269058667","0.951334798002724"
"PL/Jcontrol - MA/MyJfluoxetine","0.159427775731745","0.845047276098194","-1.00728285338462","1.32613840484811","0.865935022444891","-1.13288135431171","1.4517369057752"
"PL/Jfluoxetine - MA/MyJfluoxetine","-0.101538375374522","0.909180670246918","-1.26824900449089","1.06517225374184","0.923495901386997","-1.39384750541798","1.19077075466894"
"RIIIS/Jcontrol - MA/MyJfluoxetine","0.137002059774267","0.879443523417954","-1.11026406698599","1.38426818653453","0.894930681154806","-1.23032751740341","1.50433163695195"
"RIIIS/Jfluoxetine - MA/MyJfluoxetine","0.269167668988589","0.722305443630763","-0.897542960127775","1.43587829810495","0.759469963957181","-1.02314146105487","1.56147679903205"
"SJL/Jcontrol - MA/MyJfluoxetine","0.637066209294959","0.331325576207008","-0.552155381404202","1.82628779999412","0.390148733125592","-0.67611753499974","1.95024995358966"
"SJL/Jfluoxetine - MA/MyJfluoxetine","-2.05668170537172","0.000285121080597991","-3.24590329607088","-0.867460114672559","0.00105888326441828","-3.36986544966642","-0.743497961077021"
"SM/Jcontrol - MA/MyJfluoxetine","0.146858510879217","0.874660633811959","-1.13879398509268","1.43251100685111","0.889936578607618","-1.25651093977327","1.55022796153171"
"SM/Jfluoxetine - MA/MyJfluoxetine","-1.05036176777995","0.104188483208844","-2.29762789454021","0.196904358980313","0.14572506604903","-2.41769134495763","0.31696780939773"
"SWR/Jcontrol - MA/MyJfluoxetine","0.445486048245772","0.510626101856875","-0.721224580870592","1.61219667736214","0.56352666563362","-0.846823081797685","1.73779517828923"
"SWR/Jfluoxetine - MA/MyJfluoxetine","0.57684536228279","0.375950248091284","-0.589865266833574","1.74355599139915","0.435617931232269","-0.715463767760667","1.86915449232625"
"MRL/MpJfluoxetine - MRL/MpJcontrol","-0.638539444081085","0.349873896773168","-1.86796107282375","0.590882184661579","0.405574122625788","-1.98917624397116","0.712097355808993"
"NOD/ShiLtJcontrol - MRL/MpJcontrol","0.543792950719986","0.389948634758908","-0.584401710057372","1.67198761149734","0.453474121665778","-0.712976862359646","1.80056276379962"
"NOD/ShiLtJfluoxetine - MRL/MpJcontrol","0.39909667407552","0.547561870162115","-0.729097986701838","1.52729133485288","0.601170297143926","-0.857673139004111","1.65586648715515"
"NOR/LtJcontrol - MRL/MpJcontrol","0.396031721769115","0.591456362609782","-0.833389906973548","1.62545335051178","0.635682433292045","-0.954605078120963","1.74666852165919"
"NOR/LtJfluoxetine - MRL/MpJcontrol","0.481957612422225","0.42688645714541","-0.58408613860912","1.54800136345357","0.493897625605836","-0.71798497227219","1.68190019711664"
"NZB/BlNJcontrol - MRL/MpJcontrol","-1.54946085046406","0.00488674866687542","-2.67765551124142","-0.421266189686699","0.0122919242759834","-2.80623066354369","-0.292691037384426"
"NZB/BlNJfluoxetine - MRL/MpJcontrol","-2.66751602368537","4.58706886837213e-7","-3.79571068446273","-1.53932136290801","0.00000690517275252692","-3.924285836765","-1.41074621060574"
"NZW/LacJcontrol - MRL/MpJcontrol","-0.395997249077979","0.575826285693614","-1.58521883977714","0.793224341621182","0.625219588795003","-1.70918099337268","0.91718649521672"
"NZW/LacJfluoxetine - MRL/MpJcontrol","-0.466724668247291","0.498621975887781","-1.65594625894645","0.72249692245187","0.553224159492101","-1.77990841254199","0.846459076047408"
"P/Jcontrol - MRL/MpJcontrol","-0.00196913868048365","0.997621689370988","-1.19119072937964","1.18725245201868","0.997821708837495","-1.31515288297518","1.31121460561421"
"P/Jfluoxetine - MRL/MpJcontrol","-0.977486778256262","0.0950497943345622","-2.10568143903362","0.150707882521096","0.140078135131365","-2.23425659133589","0.279283034823369"
"PL/Jcontrol - MRL/MpJcontrol","-0.456210056232542","0.473426868282196","-1.5606505901295","0.648230477664417","0.534515910877515","-1.69118068896868","0.778760576503598"
"PL/Jfluoxetine - MRL/MpJcontrol","-0.717176207338809","0.224289224533915","-1.82161674123577","0.387264326558149","0.287050471517047","-1.95214684007495","0.517794425397331"
"RIIIS/Jcontrol - MRL/MpJcontrol","-0.47863577219002","0.487370455750191","-1.66785736288918","0.71058581850914","0.541713692535474","-1.79181951648472","0.834547972104678"
"RIIIS/Jfluoxetine - MRL/MpJcontrol","-0.346470162975699","0.60105740058972","-1.45091069687266","0.75797037092126","0.651590906361317","-1.58144079571184","0.888500469760441"
"SJL/Jcontrol - MRL/MpJcontrol","0.0214283773306714","0.982815314492222","-1.10676628344669","1.14962303810803","0.985867959114688","-1.23534143574896","1.2781981904103"
"SJL/Jfluoxetine - MRL/MpJcontrol","-2.67231953733601","4.4085379958937e-7","-3.80051419811336","-1.54412487655865","0.00000664015085898272","-3.92908935041564","-1.41554972425638"
"SM/Jcontrol - MRL/MpJcontrol","-0.46877932108507","0.510740473282756","-1.69820094982773","0.760642307657593","0.56032171013912","-1.81941612097515","0.881857478805008"
"SM/Jfluoxetine - MRL/MpJcontrol","-1.66599959974424","0.00400343001563932","-2.8552211904434","-0.476778009045076","0.00968514513561748","-2.97918334403893","-0.352815855449538"
"SWR/Jcontrol - MRL/MpJcontrol","-0.170151783718515","0.818448470797091","-1.27459231761547","0.934288750178443","0.845477968162584","-1.40512241645466","1.06481884901762"
"SWR/Jfluoxetine - MRL/MpJcontrol","-0.038792469681497","0.964191861542124","-1.14323300357846","1.06564806421546","0.970107312877874","-1.27376310241764","1.19617816305464"
"NOD/ShiLtJcontrol - MRL/MpJfluoxetine","1.18233239480107","0.0605057314315944","-0.0470892339415931","2.41175402354373","0.0925419507882334","-0.168304405089008","2.53296919469115"
"NOD/ShiLtJfluoxetine - MRL/MpJfluoxetine","1.0376361181566","0.103619075969886","-0.191785510586059","2.26705774689927","0.14572506604903","-0.313000681733473","2.38827291804668"
"NOR/LtJcontrol - MRL/MpJfluoxetine","1.0345711658502","0.134186213002791","-0.288354338414492","2.35749667011489","0.175143393801667","-0.403952632572442","2.47309496427284"
"NOR/LtJfluoxetine - MRL/MpJfluoxetine","1.12049705650331","0.0622917085101147","-0.05215106963117","2.29314518263779","0.0973789687266058","-0.177310821217287","2.41830493422391"
"NZB/BlNJcontrol - MRL/MpJfluoxetine","-0.910921406382972","0.158803995935334","-2.14034303512564","0.318500222359691","0.207168659576866","-2.26155820627305","0.439715393507106"
"NZB/BlNJfluoxetine - MRL/MpJfluoxetine","-2.02897657960429","0.00055481629131486","-3.25839820834695","-0.799554950861625","0.00175141094232236","-3.37961337949437","-0.67833977971421"
"NZW/LacJcontrol - MRL/MpJfluoxetine","0.242542195003106","0.774598299724913","-1.04311030096879","1.528194690975","0.802960485056861","-1.16082725564938","1.6459116456556"
"NZW/LacJfluoxetine - MRL/MpJfluoxetine","0.171814775833794","0.84897264591422","-1.1138377201381","1.45746727180569","0.866890089916663","-1.23155467481869","1.57518422648628"
"P/Jcontrol - MRL/MpJfluoxetine","0.636570305400601","0.37525192048661","-0.649082190571296","1.9222228013725","0.428119331499107","-0.766799145251888","2.03993975605309"
"P/Jfluoxetine - MRL/MpJfluoxetine","-0.338947334175177","0.659251555053311","-1.56836896291784","0.890474294567487","0.698704633202297","-1.68958413406526","1.0116894657149"
"PL/Jcontrol - MRL/MpJfluoxetine","0.182329387848543","0.823440455789544","-1.02533084645924","1.38998962215632","0.846600724372347","-1.14800602875952","1.51266480445661"
"PL/Jfluoxetine - MRL/MpJfluoxetine","-0.0786367632577245","0.936678043237268","-1.28629699756551","1.12902347105006","0.946045630353909","-1.40897217986579","1.25169865335034"
"RIIIS/Jcontrol - MRL/MpJfluoxetine","0.159903671891064","0.859092373796219","-1.12574882408083","1.44555616786296","0.876258223449239","-1.24346577876142","1.56327312254355"
"RIIIS/Jfluoxetine - MRL/MpJfluoxetine","0.292069281105386","0.7067731942263","-0.915590953202394","1.49972951541317","0.744135791423651","-1.03826613550268","1.62240469771345"
"SJL/Jcontrol - MRL/MpJfluoxetine","0.659967821411756","0.330442919909506","-0.569453807330907","1.88938945015442","0.385734836824594","-0.690668978478322","2.01060462130183"
"SJL/Jfluoxetine - MRL/MpJfluoxetine","-2.03378009325492","0.000540924540973505","-3.26320172199759","-0.804358464512259","0.0017059358635657","-3.384416893145","-0.683143293364844"
"SM/Jcontrol - MRL/MpJfluoxetine","0.169760122996014","0.854713308273899","-1.15316538126868","1.49268562726071","0.873339860101574","-1.26876367542663","1.60828392141866"
"SM/Jfluoxetine - MRL/MpJfluoxetine","-1.02746015566315","0.125632024804343","-2.31311265163505","0.258192340308745","0.1671535993487","-2.43082960631564","0.375909294989338"
"SWR/Jcontrol - MRL/MpJfluoxetine","0.468387660362569","0.504603208704301","-0.739272573945211","1.67604789467035","0.555468487745311","-0.861947756245498","1.79872307697064"
"SWR/Jfluoxetine - MRL/MpJfluoxetine","0.599746974399588","0.373630451842145","-0.607913259908193","1.80740720870737","0.430496552528875","-0.730588442208479","1.93008239100765"
"NOD/ShiLtJfluoxetine - NOD/ShiLtJcontrol","-0.144696276644466","0.854713308273899","-1.27289093742182","0.983498384132892","0.875410310114421","-1.4014660897241","1.11207353643517"
"NOR/LtJcontrol - NOD/ShiLtJcontrol","-0.14776122895087","0.865621598539846","-1.37718285769353","1.08166039979179","0.883951134916785","-1.49839802884095","1.20287557093921"
"NOR/LtJfluoxetine - NOD/ShiLtJcontrol","-0.061835338297761","0.94428444974967","-1.12787908932911","1.00420841273358","0.952521716215295","-1.26177792299218","1.13810724639665"
"NZB/BlNJcontrol - NOD/ShiLtJcontrol","-2.09325380118404","0.0000938788553893251","-3.2214484619614","-0.965059140406685","0.000489771400787448","-3.35002361426367","-0.836483988104411"
"NZB/BlNJfluoxetine - NOD/ShiLtJcontrol","-3.21130897440536","9.79066351801196e-10","-4.33950363518272","-2.083114313628","4.97995098491799e-8","-4.46807878748499","-1.95453916132573"
"NZW/LacJcontrol - NOD/ShiLtJcontrol","-0.939790199797964","0.130082535846329","-2.12901179049712","0.249431390901196","0.1774112393578","-2.25297394409266","0.373393544496734"
"NZW/LacJfluoxetine - NOD/ShiLtJcontrol","-1.01051761896728","0.100948332978087","-2.19973920966644","0.178703971731884","0.144985875813257","-2.32370136326197","0.302666125327422"
"P/Jcontrol - NOD/ShiLtJcontrol","-0.545762089400469","0.417862003059528","-1.73498368009963","0.643459501298691","0.475544754247296","-1.85894583369517","0.767421654894229"
